DATE,T10Y2Y,DTB3,T5YIFR,DTB6,RSXFS,PAYEMS,USSTHPI,DEXCAUS,CPILFESL,CPIAUCSL,FEDFUNDS,BAMLH0A0HYM2,ICSA,M1SL,M2SL,WM2NS,GS1,DGS10,GS10,DGS2,GS5,BAA,HOUST,PCEPI,A191RL1Q225SBEA,W875RX1,RECPROUSM156N,UNRATE
2010-11-30,2.3086363636363636,0.1431818181818182,2.637272727272727,0.18181818181818182,327488.0,130754.0,324.11,1.0123,222.149,219.59,0.19,5.872727272727272,426250.0,1828.4,8770.0,8762.36,0.25,2.7654545454545456,2.76,0.45681818181818185,1.35,5.92,545.0,96.327,2.1,10859.3,0.02,9.8
2010-12-31,2.6756521739130434,0.1408695652173913,2.7669565217391305,0.1930434782608696,329760.0,130835.0,324.11,1.0078130434782608,222.343,220.472,0.18,5.551304347826087,420250.0,1836.7,8801.8,8852.375,0.29,3.2960869565217394,3.29,0.6204347826086957,1.93,6.1,539.0,96.545,2.1,10936.6,0.0,9.3
2011-01-31,2.7785714285714285,0.1519047619047619,2.738095238095238,0.18142857142857144,332282.0,130842.0,315.11,0.9937666666666667,222.803,221.187,0.17,5.1242857142857146,426800.0,1846.3,8823.1,8853.060000000001,0.27,3.391904761904762,3.39,0.6133333333333333,1.99,6.09,630.0,96.835,-1.0,11109.0,0.04,9.1
2011-02-28,2.804,0.1305,2.6645,0.1675,334682.0,131052.0,315.11,0.9873900000000001,223.213,221.898,0.16,4.657500000000001,401500.0,1870.1,8886.9,8887.125,0.29,3.5770000000000004,3.58,0.773,2.26,6.15,517.0,97.105,-1.0,11157.7,0.24,9.0
2011-03-31,2.7169565217391307,0.10043478260869565,2.699130434782609,0.15608695652173915,338001.0,131277.0,315.11,0.9765608695652174,223.454,223.046,0.14,4.8365217391304345,406000.0,1896.5,8943.5,8998.9,0.26,3.4143478260869564,3.41,0.697391304347826,2.11,6.03,600.0,97.496,-1.0,11129.7,0.04,9.0
2011-04-30,2.7214285714285715,0.05857142857142857,2.8723809523809525,0.11904761904761904,339713.0,131604.0,309.58,0.957952380952381,223.727,224.093,0.1,4.661818181818182,420600.0,1897.0,9004.9,9064.6,0.25,3.453333333333333,3.46,0.731904761904762,2.17,6.02,554.0,97.908,2.7,11114.2,0.2,9.1
2011-05-31,2.6122727272727273,0.041363636363636366,2.599090909090909,0.08772727272727274,339169.0,131704.0,309.58,0.9684545454545455,224.175,224.806,0.09,4.846818181818182,422500.0,1941.6,9075.5,9018.34,0.19,3.164090909090909,3.17,0.5518181818181819,1.84,5.78,561.0,98.206,2.7,11107.8,0.1,9.0
2011-06-30,2.591818181818182,0.03727272727272728,2.5381818181818185,0.10136363636363636,341787.0,131936.0,309.58,0.9766454545454546,224.697,224.806,0.09,5.49,418250.0,1963.4,9151.0,9102.975,0.18,3.002272727272727,3.0,0.4104545454545454,1.58,5.75,608.0,98.186,2.7,11169.8,0.06,9.1
2011-07-31,2.6023809523809525,0.03666666666666667,2.732857142857143,0.08476190476190476,341438.0,131991.0,311.89,0.9555761904761905,225.218,225.395,0.07,5.434545454545455,412600.0,1996.0,9316.6,9238.325,0.19,3.013333333333333,3.0,0.410952380952381,1.54,5.76,623.0,98.353,-0.2,11231.3,0.04,9.0
2011-08-31,2.072608695652174,0.024347826086956525,2.566521739130435,0.06217391304347827,342121.0,132124.0,311.89,0.9817086956521739,225.862,226.106,0.1,6.990434782608696,409500.0,2115.4,9507.6,9444.98,0.11,2.3030434782608693,2.3,0.23043478260869565,1.02,5.36,585.0,98.584,-0.2,11227.3,0.04,9.0
2011-09-30,1.7663636363636364,0.014090909090909091,2.185909090909091,0.04363636363636364,345745.0,132345.0,311.89,1.0015454545454545,226.118,226.597,0.08,7.675454545454546,417750.0,2120.0,9528.3,9497.65,0.1,1.9772727272727273,1.98,0.2109090909090909,0.9,5.27,650.0,98.723,-0.2,11214.0,0.08,9.0
2011-10-31,1.868095238095238,0.018571428571428572,2.236666666666667,0.05380952380952381,347942.0,132557.0,313.32,1.0204095238095239,226.506,226.75,0.07,7.908571428571429,402400.0,2128.5,9562.1,9544.42,0.11,2.1495238095238096,2.15,0.2814285714285714,1.06,5.37,610.0,98.725,4.6,11219.3,0.04,8.8
2011-11-30,1.755909090909091,0.014090909090909091,2.2604545454545453,0.046363636363636364,349156.0,132701.0,313.32,1.0255363636363637,226.899,227.169,0.08,7.606363636363636,389250.0,2182.0,9612.6,9632.875,0.11,2.0090909090909093,2.01,0.2531818181818182,0.91,5.14,711.0,98.928,4.6,11211.8,0.04,8.6
2011-12-31,1.7222727272727274,0.011363636363636364,2.3545454545454545,0.04818181818181819,349721.0,132901.0,313.32,1.0234,227.405,227.223,0.07,7.510434782608696,377000.0,2165.7,9660.1,9709.3,0.12,1.9804545454545455,1.98,0.2581818181818182,0.89,5.25,694.0,98.984,4.6,11330.5,0.0,8.5
2012-01-31,1.7186363636363637,0.03363636363636364,2.388181818181818,0.065,352736.0,133246.0,310.04,1.0136863636363636,227.877,227.842,0.08,6.8531818181818185,377750.0,2201.8,9733.3,9768.84,0.12,1.9595454545454545,1.97,0.2409090909090909,0.84,5.23,723.0,99.323,3.3,11426.7,0.0,8.3
2012-02-29,1.6909523809523808,0.0919047619047619,2.5009523809523806,0.1242857142857143,357435.0,133518.0,310.04,0.9967571428571428,228.034,228.329,0.1,6.244285714285714,363250.0,2207.1,9785.7,9781.325,0.16,1.9695238095238095,1.97,0.2785714285714286,0.83,5.14,704.0,99.545,3.3,11514.0,0.02,8.3
2012-03-31,1.8281818181818181,0.08409090909090909,2.5822727272727275,0.14227272727272727,358712.0,133744.0,310.04,0.9937727272727273,228.478,228.807,0.13,5.96304347826087,366600.0,2227.8,9830.6,9891.925,0.19,2.1727272727272724,2.17,0.34454545454545454,1.02,5.23,695.0,99.735,3.3,11557.9,0.22,8.2
2012-04-30,1.7609523809523808,0.0838095238095238,2.580952380952381,0.13904761904761903,356872.0,133827.0,308.63,0.9928238095238096,228.905,229.187,0.14,6.12952380952381,381750.0,2237.3,9884.6,9947.42,0.18,2.052857142857143,2.05,0.2919047619047619,0.89,5.19,753.0,99.866,1.8,11611.8,0.08,8.2
2012-05-31,1.5152173913043478,0.08956521739130435,2.407391304347826,0.14521739130434783,356054.0,133935.0,308.63,1.0105478260869565,229.224,228.713,0.16,6.313478260869566,373500.0,2256.2,9928.4,9883.2,0.19,1.8008695652173914,1.8,0.2856521739130435,0.76,5.07,708.0,99.754,1.8,11611.6,0.14,8.2
2012-06-30,1.3304761904761906,0.09142857142857143,2.486666666666667,0.14809523809523809,352011.0,134007.0,308.63,1.028,229.623,228.524,0.16,6.7713636363636365,379200.0,2275.3,9999.3,9950.75,0.19,1.6223809523809525,1.62,0.2919047619047619,0.71,5.02,757.0,99.704,1.8,11604.7,0.18,8.2
2012-07-31,1.2818181818181817,0.09681818181818182,2.49,0.1459090909090909,353974.0,134153.0,312.75,1.0141136363636365,229.97,228.59,0.16,6.355,372500.0,2315.0,10051.8,10000.14,0.19,1.5322727272727272,1.53,0.25045454545454543,0.62,4.87,740.0,99.74,0.7,11527.5,0.12,8.2
2012-08-31,1.4095652173913045,0.10260869565217391,2.6217391304347823,0.14043478260869566,358575.0,134330.0,312.75,0.9923826086956522,230.233,229.918,0.13,5.923043478260869,373250.0,2354.1,10121.3,10063.449999999999,0.18,1.6782608695652175,1.68,0.26869565217391306,0.71,4.91,754.0,100.075,0.7,11513.8,0.28,8.1
2012-09-30,1.462,0.1045,2.7239999999999998,0.1375,361370.0,134512.0,312.75,0.9786950000000001,230.659,231.015,0.14,5.611428571428571,381800.0,2386.6,10200.8,10150.85,0.18,1.7155,1.72,0.2535,0.67,4.84,847.0,100.379,0.7,11610.3,0.08,7.8
2012-10-31,1.4682608695652173,0.10652173913043479,2.818695652173913,0.14956521739130435,361864.0,134671.0,315.19,0.9866826086956522,231.024,231.638,0.16,5.486521739130435,368500.0,2420.1,10267.3,10228.24,0.18,1.746086956521739,1.75,0.2778260869565217,0.71,4.58,915.0,100.677,0.4,11712.5,0.0,7.8
2012-11-30,1.3854545454545455,0.09363636363636364,2.8036363636363637,0.14454545454545456,362866.0,134834.0,315.19,0.9971863636363636,231.33,231.249,0.16,5.709090909090909,401250.0,2441.2,10337.6,10341.2,0.18,1.6536363636363638,1.65,0.2681818181818182,0.67,4.51,833.0,100.609,0.4,11891.8,0.0,7.7
2012-12-31,1.4652380952380952,0.06952380952380952,2.856190476190476,0.11904761904761904,364443.0,135075.0,315.19,0.9898904761904762,231.725,231.221,0.16,5.331904761904762,359000.0,2460.7,10459.7,10513.039999999999,0.16,1.7223809523809526,1.72,0.2571428571428572,0.7,4.63,976.0,100.593,0.4,12227.2,0.04,7.9
2013-01-31,1.642608695652174,0.07347826086956523,2.853913043478261,0.1073913043478261,367277.0,135265.0,316.77,0.9922913043478261,232.229,231.679,0.14,4.936521739130434,353000.0,2476.7,10482.9,10516.425,0.15,1.9069565217391304,1.91,0.2643478260869565,0.81,4.73,888.0,100.787,3.5,11508.6,0.12,8.0
2013-02-28,1.7169999999999999,0.099,2.8765,0.12450000000000001,372515.0,135544.0,316.77,1.0096399999999999,232.569,232.937,0.15,4.993,353000.0,2468.9,10501.3,10470.2,0.16,1.9855,1.98,0.2685,0.85,4.85,962.0,101.156,3.5,11481.2,0.04,7.7
2013-03-31,1.6976190476190476,0.08619047619047619,2.836190476190476,0.11428571428571428,369062.0,135689.0,316.77,1.0244238095238094,232.794,232.282,0.14,4.804090909090909,351800.0,2476.3,10558.3,10595.125,0.15,1.9533333333333331,1.96,0.2557142857142857,0.82,4.85,1010.0,101.023,3.5,11517.7,0.04,7.5
2013-04-30,1.526818181818182,0.060000000000000005,2.7322727272727274,0.09409090909090909,367290.0,135876.0,321.61,1.0186727272727272,232.832,231.797,0.15,4.76409090909091,347250.0,2504.9,10586.3,10668.22,0.12,1.7590909090909093,1.76,0.2322727272727273,0.71,4.59,835.0,100.944,0.6,11580.0,0.1,7.6
2013-05-31,1.680869565217391,0.04391304347826087,2.5856521739130436,0.08043478260869566,369648.0,136091.0,321.61,1.0201086956521739,232.996,231.893,0.11,4.378260869565217,347750.0,2523.5,10621.0,10575.35,0.12,1.9317391304347826,1.93,0.2508695652173913,0.84,4.73,930.0,101.01,0.6,11631.6,0.08,7.5
2013-06-30,1.9665,0.0505,2.304,0.0875,370847.0,136269.0,321.61,1.0314,233.35,232.445,0.09,5.058095238095238,344600.0,2521.0,10678.7,10633.825,0.14,2.3,2.3,0.3335,1.2,5.19,839.0,101.228,0.6,11629.7,0.12,7.5
2013-07-31,2.2378260869565216,0.03608695652173913,2.3808695652173912,0.07391304347826087,373447.0,136391.0,326.24,1.0407304347826085,233.88,232.9,0.09,4.81695652173913,346000.0,2542.3,10718.4,10677.52,0.12,2.579565217391304,2.58,0.3417391304347826,1.4,5.32,880.0,101.354,3.2,11605.6,0.18,7.3
2013-08-31,2.380909090909091,0.04363636363636363,2.515909090909091,0.07181818181818182,372419.0,136635.0,326.24,1.0407181818181819,234.336,233.456,0.08,4.751363636363636,333400.0,2551.3,10776.6,10731.075,0.13,2.7372727272727273,2.74,0.3563636363636364,1.52,5.42,917.0,101.51,3.2,11628.9,0.02,7.2
2013-09-30,2.4047619047619047,0.016666666666666666,2.5185714285714287,0.0419047619047619,372515.0,136819.0,326.24,1.0352428571428571,234.7,233.544,0.08,4.642857142857143,314000.0,2585.5,10837.2,10799.48,0.12,2.808095238095238,2.81,0.4033333333333334,1.6,5.47,850.0,101.55,3.2,11681.3,0.0,7.2
2013-10-31,2.283478260869565,0.04869565217391305,2.597826086956522,0.07565217391304348,373492.0,137039.0,328.85,1.0363695652173914,234.921,233.669,0.09,4.554347826086956,358500.0,2631.2,10961.6,10932.8,0.12,2.619565217391304,2.62,0.33608695652173914,1.37,5.31,925.0,101.722,2.9,11651.7,0.04,7.2
2013-11-30,2.4185714285714286,0.06761904761904762,2.589047619047619,0.09857142857142856,373940.0,137314.0,328.85,1.049157142857143,235.359,234.1,0.08,4.321363636363636,328200.0,2638.8,10969.7,10965.725,0.12,2.721904761904762,2.72,0.30333333333333334,1.37,5.38,1100.0,101.881,2.9,11697.0,0.08,6.9
2013-12-31,2.564090909090909,0.06681818181818183,2.659090909090909,0.09499999999999999,376621.0,137368.0,328.85,1.0638227272727272,235.759,234.719,0.09,4.081363636363637,346000.0,2674.2,11035.0,11089.16,0.13,2.9059090909090908,2.9,0.34181818181818185,1.58,5.38,1002.0,102.084,2.9,11731.6,0.1,6.7
2014-01-31,2.471739130434783,0.044782608695652176,2.721304347826087,0.07043478260869565,373327.0,137552.0,331.58,1.0927739130434784,235.961,235.288,0.07,3.969130434782609,326750.0,2697.8,11080.8,11111.05,0.12,2.865217391304348,2.86,0.3934782608695652,1.65,5.19,888.0,102.278,-1.4,11800.5,0.18,6.6
2014-02-28,2.3850000000000002,0.051000000000000004,2.5460000000000003,0.0805,378580.0,137707.0,331.58,1.105075,236.185,235.547,0.07,4.0305,335250.0,2724.0,11178.8,11137.5,0.12,2.7115,2.71,0.3265,1.52,5.1,944.0,102.338,-1.4,11870.9,0.02,6.7
2014-03-31,2.3242857142857143,0.05238095238095238,2.558095238095238,0.07857142857142857,382404.0,137986.0,331.58,1.1106809523809524,236.625,236.028,0.08,3.8076190476190472,321000.0,2749.9,11208.1,11266.0,0.13,2.723333333333333,2.72,0.3990476190476191,1.64,5.06,970.0,102.543,-1.4,11933.0,0.0,6.7
2014-04-30,2.2886363636363636,0.03090909090909091,2.514090909090909,0.05318181818181818,386507.0,138298.0,337.99,1.099209090909091,237.072,236.468,0.09,3.7040909090909087,322750.0,2770.5,11257.7,11337.9,0.11,2.7063636363636365,2.71,0.4177272727272727,1.7,4.9,1043.0,102.742,5.2,11965.2,0.04,6.2
2014-05-31,2.17,0.03272727272727272,2.4472727272727273,0.051818181818181826,386929.0,138501.0,337.99,1.0892772727272726,237.529,236.918,0.09,3.75,313800.0,2787.0,11321.0,11264.575,0.1,2.558181818181818,2.56,0.38818181818181813,1.59,4.76,1007.0,102.919,5.2,11993.1,0.1,6.3
2014-06-30,2.146190476190476,0.03571428571428571,2.487619047619048,0.060476190476190475,387863.0,138833.0,337.99,1.0830380952380954,237.837,237.231,0.1,3.471904761904762,313500.0,2821.8,11374.9,11334.32,0.1,2.5985714285714288,2.6,0.4523809523809524,1.68,4.8,911.0,103.035,5.2,12042.7,0.04,6.1
2014-07-31,2.04,0.025652173913043478,2.553478260869565,0.05956521739130434,388261.0,139076.0,342.9,1.0734565217391303,238.195,237.498,0.09,3.6530434782608694,301750.0,2841.4,11429.9,11391.05,0.11,2.5469565217391303,2.54,0.5069565217391304,1.7,4.73,1085.0,103.19,4.7,12085.3,0.14,6.2
2014-08-31,1.9476190476190476,0.032857142857142856,2.550952380952381,0.05238095238095238,391217.0,139258.0,342.9,1.0926333333333333,238.405,237.46,0.09,3.9718181818181817,302000.0,2801.4,11458.9,11419.2,0.11,2.42,2.42,0.4723809523809524,1.63,4.69,984.0,103.177,4.7,12150.7,0.08,6.1
2014-09-30,1.9631818181818181,0.020454545454545454,2.4704545454545457,0.0440909090909091,389680.0,139563.0,342.9,1.1003590909090908,238.786,237.477,0.09,4.06,295000.0,2866.2,11499.8,11458.52,0.11,2.525909090909091,2.53,0.5627272727272726,1.77,4.8,1023.0,103.203,4.7,12196.7,0.06,5.9
2014-10-31,1.858695652173913,0.01652173913043478,2.3604347826086958,0.049999999999999996,390597.0,139805.0,345.67,1.120986956521739,239.191,237.43,0.09,4.514347826086956,288750.0,2876.9,11566.0,11542.775,0.1,2.3043478260869565,2.3,0.44565217391304346,1.55,4.69,1074.0,103.177,1.8,12257.0,0.1,5.7
2014-11-30,1.7955,0.0215,2.279,0.0695,391592.0,140089.0,345.67,1.132185,239.458,236.983,0.09,4.457619047619048,291600.0,2892.6,11604.8,11595.650000000001,0.13,2.324,2.33,0.5285,1.62,4.79,1001.0,103.098,1.8,12329.5,0.06,5.8
2014-12-31,1.5704347826086955,0.02826086956521739,2.1182608695652174,0.10782608695652174,388223.0,140366.0,345.67,1.1539391304347826,239.584,236.252,0.12,5.069565217391304,284500.0,2947.3,11684.9,11739.060000000001,0.21,2.21,2.21,0.6395652173913043,1.64,4.74,1073.0,102.94,1.8,12408.3,0.34,5.6
2015-01-31,1.3381818181818181,0.028181818181818183,2.0095454545454547,0.08409090909090909,385558.0,140562.0,349.48,1.2092045454545455,239.811,234.747,0.11,5.288695652173913,287600.0,2939.7,11745.6,11761.95,0.2,1.8922727272727273,1.88,0.5540909090909092,1.37,4.45,1085.0,102.465,3.3,12507.8,1.22,5.7
2015-02-28,1.3565,0.017499999999999998,2.0669999999999997,0.07100000000000001,385104.0,140829.0,349.48,1.249655,240.172,235.342,0.11,4.711428571428572,301250.0,3004.9,11879.0,11821.425,0.22,1.9774999999999998,1.98,0.621,1.47,4.51,886.0,102.634,3.3,12552.7,1.58,5.5
2015-03-31,1.4022727272727273,0.027727272727272725,2.0463636363636364,0.11,391056.0,140924.0,349.48,1.2618318181818182,240.755,235.976,0.11,4.664545454545455,284000.0,2997.7,11886.8,11945.72,0.25,2.0427272727272725,2.04,0.6404545454545455,1.52,4.54,960.0,102.831,3.3,12508.2,1.24,5.4
2015-04-30,1.395,0.023181818181818182,2.0986363636363636,0.09363636363636364,391375.0,141202.0,355.16,1.233681818181818,241.346,236.222,0.12,4.635454545454546,286000.0,2996.9,11928.9,12022.95,0.23,1.935,1.94,0.54,1.35,4.48,1190.0,102.91,2.3,12543.4,0.68,5.4
2015-05-31,1.5876190476190477,0.01666666666666667,2.0914285714285716,0.07952380952380952,394332.0,141540.0,355.16,1.2181714285714287,241.688,237.001,0.12,4.507727272727273,274000.0,2979.8,11957.9,11898.875,0.24,2.198095238095238,2.2,0.6104761904761905,1.54,4.89,1079.0,103.156,2.3,12569.5,0.62,5.6
2015-06-30,1.675,0.015000000000000001,2.099090909090909,0.08681818181818182,394859.0,141695.0,355.16,1.2364954545454545,242.064,237.657,0.13,4.66,273750.0,3018.0,12001.7,11953.08,0.28,2.3636363636363638,2.36,0.6886363636363636,1.68,5.13,1205.0,103.356,2.3,12576.7,0.44,5.3
2015-07-31,1.661304347826087,0.03130434782608695,2.148695652173913,0.11521739130434783,398128.0,141989.0,360.2,1.2850217391304348,242.565,238.034,0.13,5.106086956521739,277750.0,3039.6,12051.3,12016.0,0.3,2.3278260869565215,2.32,0.6665217391304348,1.63,5.2,1146.0,103.441,1.3,12599.4,0.26,5.2
2015-08-31,1.4695238095238095,0.0719047619047619,1.9933333333333334,0.21619047619047618,397710.0,142130.0,360.2,1.3147238095238096,242.817,238.033,0.14,5.658095238095238,275200.0,3027.0,12101.9,12062.560000000001,0.38,2.1671428571428573,2.17,0.6976190476190476,1.54,5.19,1130.0,103.442,1.3,12627.1,0.3,5.1
2015-09-30,1.4577272727272728,0.022272727272727274,1.89,0.18136363636363637,396112.0,142265.0,360.2,1.326609090909091,243.316,237.498,0.14,5.868181818181818,269500.0,3047.0,12160.8,12139.025,0.37,2.170909090909091,2.17,0.7131818181818181,1.49,5.34,1224.0,103.289,1.3,12663.0,0.42,5.0
2015-10-31,1.4272727272727272,0.015000000000000001,1.8245454545454545,0.11136363636363637,394425.0,142585.0,363.12,1.3066454545454547,243.768,237.733,0.12,6.197391304347826,267000.0,3022.3,12195.9,12158.0,0.26,2.0722727272727273,2.07,0.645,1.39,5.34,1058.0,103.274,0.6,12700.5,0.6,5.0
2015-11-30,1.3780952380952383,0.1280952380952381,1.8752380952380954,0.3276190476190476,396141.0,142810.0,363.12,1.327847619047619,244.241,238.017,0.12,6.136190476190476,268500.0,3084.8,12284.6,12288.039999999999,0.48,2.2642857142857142,2.26,0.8861904761904762,1.67,5.46,1172.0,103.337,0.6,12694.1,1.1,5.1
2015-12-31,1.2582608695652175,0.22652173913043477,1.7921739130434782,0.48869565217391303,397244.0,143083.0,363.12,1.3718391304347826,244.547,237.761,0.24,6.8786956521739135,271000.0,3100.0,12346.8,12422.675,0.65,2.2430434782608697,2.24,0.9847826086956522,1.7,5.46,1146.0,103.253,0.6,12743.1,0.66,5.0
2016-01-31,1.1866666666666665,0.24952380952380954,1.6528571428571428,0.42523809523809525,394576.0,143198.0,366.46,1.4205904761904762,244.955,237.652,0.34,7.594545454545455,279600.0,3095.0,12469.9,12484.175,0.54,2.0914285714285716,2.09,0.9047619047619048,1.52,5.45,1092.0,103.306,2.4,12751.1,0.38,4.8
2016-02-29,1.0452380952380953,0.31142857142857144,1.5285714285714287,0.43285714285714283,398149.0,143410.0,366.46,1.3798666666666666,245.51,237.336,0.38,8.225714285714286,266750.0,3128.0,12556.7,12505.2,0.53,1.7776190476190474,1.78,0.7323809523809524,1.22,5.34,1225.0,103.242,2.4,12745.9,0.54,4.9
2016-03-31,1.0143478260869565,0.29391304347826086,1.6956521739130435,0.45956521739130435,396959.0,143666.0,366.46,1.3226391304347827,245.913,238.08,0.36,6.980869565217391,263250.0,3153.7,12616.7,12678.775,0.66,1.89,1.89,0.8756521739130435,1.38,5.13,1111.0,103.481,2.4,12745.1,0.68,5.0
2016-04-30,1.0371428571428571,0.2280952380952381,1.7476190476190478,0.3657142857142857,398099.0,143856.0,373.33,1.2818142857142856,246.551,238.992,0.37,6.619545454545454,266000.0,3198.5,12700.4,12791.525,0.56,1.805238095238095,1.81,0.768095238095238,1.26,4.79,1163.0,103.823,1.2,12725.5,0.3,5.1
2016-05-31,0.9881818181818182,0.27590909090909094,1.6672727272727272,0.4113636363636364,399909.0,143901.0,373.33,1.294781818181818,247.137,239.557,0.37,6.260909090909092,274500.0,3237.8,12766.2,12703.960000000001,0.59,1.8081818181818183,1.81,0.82,1.3,4.68,1148.0,103.977,1.2,12719.2,0.4,4.8
2016-06-30,0.9127272727272728,0.2695454545454546,1.504090909090909,0.3963636363636364,404677.0,144152.0,373.33,1.2894045454545455,247.54,240.222,0.38,6.104090909090909,265250.0,3244.9,12829.4,12786.1,0.55,1.6440909090909093,1.64,0.7313636363636363,1.17,4.53,1203.0,104.175,1.2,12735.5,0.08,4.9
2016-07-31,0.8333333333333334,0.29619047619047617,1.5371428571428571,0.3923809523809524,403648.0,144515.0,379.98,1.3044952380952382,247.829,240.101,0.39,5.649090909090909,259400.0,3245.3,12887.7,12841.375,0.51,1.5019047619047619,1.5,0.6685714285714285,1.07,4.22,1239.0,104.218,2.4,12787.7,0.1,4.8
2016-08-31,0.8191304347826087,0.29739130434782607,1.6330434782608696,0.43652173913043474,403861.0,144664.0,379.98,1.299782608695652,248.423,240.545,0.4,5.3,263500.0,3317.5,12972.8,12931.939999999999,0.57,1.556521739130435,1.56,0.7373913043478261,1.13,4.24,1171.0,104.374,2.4,12793.7,0.18,4.9
2016-09-30,0.8568181818181819,0.2931818181818182,1.679090909090909,0.4604545454545455,406384.0,144961.0,379.98,1.3102772727272727,248.842,241.176,0.4,5.1454545454545455,251500.0,3327.3,13033.6,13013.474999999999,0.59,1.6290909090909091,1.63,0.7722727272727273,1.18,4.31,1068.0,104.555,2.4,12830.4,0.12,5.0
2016-10-31,0.9204761904761906,0.3261904761904762,1.7995238095238095,0.4685714285714286,407253.0,145069.0,382.94,1.325357142857143,249.142,241.741,0.4,4.736666666666666,255800.0,3333.5,13100.5,13071.16,0.66,1.762857142857143,1.76,0.8423809523809525,1.27,4.38,1313.0,104.786,2.0,12841.0,0.26,4.9
2016-11-30,1.169090909090909,0.4495454545454546,1.9913636363636364,0.5763636363636363,405872.0,145189.0,382.94,1.3437454545454546,249.481,242.026,0.41,4.88909090909091,245750.0,3353.9,13173.4,13190.75,0.74,2.1522727272727273,2.14,0.9831818181818183,1.6,4.71,1140.0,104.826,2.0,12881.2,0.2,4.7
2016-12-31,1.2968181818181819,0.5054545454545455,2.062272727272727,0.6286363636363637,413211.0,145408.0,382.94,1.3348,249.92,242.637,0.54,4.277391304347826,252200.0,3345.6,13213.4,13284.6,0.87,2.4945454545454546,2.49,1.1977272727272728,1.96,4.83,1252.0,105.017,2.0,12917.3,0.04,4.7
2017-01-31,1.2254545454545456,0.5113636363636364,2.1336363636363633,0.6068181818181818,416024.0,145639.0,385.74,1.3198409090909091,250.467,243.618,0.65,4.0209090909090905,244000.0,3389.3,13283.4,13292.820000000002,0.83,2.4318181818181817,2.43,1.2063636363636363,1.92,4.66,1190.0,105.408,1.7,12961.8,0.1,4.7
2017-02-28,1.2174999999999998,0.521,2.152,0.6435000000000001,416011.0,145845.0,385.74,1.31094,250.998,244.006,0.66,3.853,230250.0,3400.4,13358.8,13299.6,0.82,2.419,2.42,1.2015,1.9,4.64,1271.0,105.57,1.7,13002.5,0.1,4.6
2017-03-31,1.168695652173913,0.7373913043478261,2.1556521739130434,0.8665217391304347,414942.0,145975.0,385.74,1.3387,250.944,243.892,0.79,3.8982608695652172,233750.0,3452.9,13426.9,13480.4,1.01,2.4817391304347827,2.48,1.3130434782608695,2.01,4.68,1190.0,105.512,1.7,13053.8,0.04,4.4
2017-04-30,1.0550000000000002,0.7985,2.066,0.9285,416702.0,146172.0,394.37,1.343705,251.227,244.193,0.9,3.9166666666666665,227800.0,3452.7,13484.9,13589.025,1.04,2.2945,2.3,1.2395,1.82,4.57,1146.0,105.744,2.0,13084.5,0.04,4.4
2017-05-31,0.9995652173913044,0.8904347826086957,1.9256521739130434,1.0169565217391305,414274.0,146389.0,394.37,1.359913043478261,251.43,244.004,0.91,3.743478260869565,239000.0,3517.6,13538.1,13466.460000000001,1.12,2.301304347826087,2.3,1.3017391304347827,1.84,4.55,1157.0,105.714,2.0,13174.4,0.06,4.4
2017-06-30,0.8445454545454546,0.9827272727272728,1.8245454545454545,1.0895454545454546,416360.0,146588.0,394.37,1.3294863636363636,251.746,244.163,1.04,3.7509090909090905,248000.0,3526.3,13559.2,13520.099999999999,1.2,2.186818181818182,2.19,1.3422727272727273,1.77,4.37,1249.0,105.815,2.0,13179.2,0.12,4.3
2017-07-31,0.9452380952380953,1.0657142857142856,1.8995238095238096,1.1085714285714285,416487.0,146772.0,400.46,1.2705142857142857,251.985,244.243,1.15,3.691904761904762,250800.0,3548.6,13618.7,13577.9,1.22,2.3195238095238095,2.32,1.3742857142857143,1.87,4.39,1206.0,105.842,3.4,13220.1,0.18,4.3
2017-08-31,0.8739130434782609,1.0143478260869565,1.9365217391304348,1.1091304347826088,417014.0,146907.0,400.46,1.2607695652173911,252.535,245.183,1.16,3.8339130434782613,247750.0,3585.1,13673.7,13653.225,1.23,2.2091304347826086,2.21,1.335217391304348,1.78,4.31,1159.0,106.093,3.4,13232.1,0.16,4.4
2017-09-30,0.8171428571428572,1.0280952380952382,1.9842857142857144,1.1476190476190475,426455.0,146999.0,400.46,1.2283190476190475,252.812,246.435,1.15,3.719090909090909,272400.0,3569.3,13717.9,13699.125,1.28,2.2,2.2,1.3828571428571428,1.8,4.3,1181.0,106.491,3.4,13265.0,0.08,4.3
2017-10-31,0.8113636363636364,1.0736363636363637,1.9909090909090907,1.2259090909090908,426656.0,147147.0,403.79,1.2604,253.526,246.626,1.15,3.492272727272727,242250.0,3604.4,13770.1,13744.220000000001,1.4,2.3604545454545454,2.36,1.549090909090909,1.98,4.32,1257.0,106.648,4.1,13309.0,0.04,4.2
2017-11-30,0.6531818181818182,1.2313636363636364,1.960909090909091,1.365,430967.0,147377.0,403.79,1.2767636363636363,253.816,247.284,1.16,3.6818181818181817,247750.0,3626.2,13799.9,13818.125,1.56,2.351818181818182,2.35,1.6986363636363635,2.05,4.27,1273.0,106.825,4.1,13360.3,0.08,4.2
